vehicle,time,voltage,soc
ID2,2021-11-28 17:25:32.489,394.924,38.007
ID2,2021-11-28 17:34:54.046,395.267,38.73
ID2,2021-11-28 17:35:04.183,395.597,39.447
ID2,2021-11-28 17:42:25.732,395.917,40.193
ID2,2021-11-28 17:46:51.436,396.253,40.913
ID2,2021-11-28 17:50:02.977,396.61,41.628
ID2,2021-11-28 17:56:44.482,396.938,42.332
ID2,2021-11-28 18:00:00.160,397.344,43.048
ID2,2021-11-28 18:05:01.244,397.604,43.631
ID2,2021-11-28 18:10:01.958,398.114,44.52
ID2,2021-11-28 18:18:23.605,398.52,45.234
ID2,2021-11-28 18:20:03.831,398.898,45.855
ID2,2021-11-28 18:26:50.025,399.475,46.768
ID2,2021-11-28 18:30:00.677,399.868,47.387
ID2,2021-11-28 18:35:52.665,400.352,48.1
ID2,2021-11-28 18:40:03.658,400.247,48.4
ID2,2021-11-28 19:39:50.261,397.769,48.4
ID2,2021-11-28 19:42:25.929,397.699,48.667
ID2,2021-11-28 19:49:27.400,397.5,49.6
ID2,2021-11-28 19:53:13.114,397.46,49.6
ID2,2021-11-28 21:17:53.764,397.652,49.2
ID2,2021-11-28 21:20:19.457,398.114,49.2
ID2,2021-11-28 21:27:41.227,396.075,49.13
ID2,2021-11-28 21:30:11.807,393.991,48.335
ID2,2021-11-28 21:39:28.689,393.653,47.858
ID2,2021-11-28 21:40:03.858,393.473,47.379
ID2,2021-11-28 21:59:13.783,393.755,46.828
ID2,2021-11-28 22:00:03.999,393.034,46.253
ID2,2021-11-28 22:08:50.668,391.81,45.476
ID2,2021-11-28 22:11:16.133,395.555,45.326
ID2,2021-11-28 22:16:23.006,397.332,45.965
ID2,2021-11-28 22:20:03.632,398.075,46.653
ID2,2021-11-28 22:25:04.534,398.724,47.386
ID2,2021-11-28 22:30:25.520,399.331,48.095
ID2,2021-11-28 22:35:56.454,399.947,48.793
ID2,2021-11-28 22:40:02.050,400.536,49.471
ID2,2021-11-28 22:45:07.848,401.135,50.197
ID2,2021-11-28 22:50:03.463,401.719,50.91
ID2,2021-11-28 22:57:04.884,402.298,51.593
ID2,2021-11-28 23:01:41.754,402.936,52.273
ID2,2021-11-28 23:06:17.612,403.568,52.993
ID2,2021-11-28 23:10:58.355,404.248,53.695
ID2,2021-11-28 23:15:04.013,404.964,54.373
ID2,2021-11-28 23:21:20.084,405.708,55.05
ID2,2021-11-28 23:28:06.521,406.539,55.772
ID2,2021-11-28 23:31:12.006,407.4,56.47
ID2,2021-11-28 23:37:27.885,408.338,57.139
ID2,2021-11-28 23:41:18.573,409.319,57.828
ID2,2021-11-28 23:45:04.195,410.272,58.545
ID2,2021-11-28 23:51:11.637,411.158,59.207
ID2,2021-11-28 23:55:02.202,412.0,59.873
ID2,2021-11-29 00:02:23.267,412.814,60.586
ID2,2021-11-29 00:05:54.070,413.603,61.287
ID2,2021-11-29 00:11:30.012,414.361,61.938
ID2,2021-11-29 00:16:51.004,415.12,62.62
ID2,2021-11-29 00:20:01.609,415.881,63.34
ID2,2021-11-29 00:28:13.044,416.592,64.007
ID2,2021-11-29 00:30:03.296,417.309,64.667
ID2,2021-11-29 00:35:00.098,417.731,65.2
ID2,2021-11-29 00:42:16.253,418.88,66.194
ID2,2021-11-29 00:45:31.814,419.428,66.719
ID2,2021-11-29 00:50:53.059,420.093,67.407
ID2,2021-11-29 00:59:04.705,420.738,68.128
ID2,2021-11-29 01:00:04.818,421.443,68.737
ID2,2021-11-29 01:05:00.694,422.12,69.413
ID2,2021-11-29 01:10:01.411,422.475,69.906
ID2,2021-11-29 01:15:59.717,416.067,69.4
ID2,2021-11-29 01:22:30.984,415.538,68.518
ID2,2021-11-29 02:20:25.305,418.004,68.125
ID2,2021-11-29 02:31:32.732,415.732,67.829
ID2,2021-11-29 02:36:33.758,414.738,67.302
ID2,2021-11-29 05:46:08.491,415.775,66.0
ID2,2021-11-29 07:06:34.435,413.209,65.483
ID2,2021-11-29 07:11:40.436,412.173,64.933
ID2,2021-11-29 07:15:46.359,411.92,64.29
ID2,2021-11-29 07:20:02.095,411.409,63.796
ID2,2021-11-29 07:25:02.860,410.743,63.312
ID2,2021-11-29 07:30:09.723,408.204,62.491
ID2,2021-11-29 07:36:20.979,407.436,61.627
ID2,2021-11-29 07:40:01.706,407.587,60.922
ID2,2021-11-29 07:45:53.090,406.804,60.515
ID2,2021-11-29 07:50:03.851,402.989,59.8
ID2,2021-11-29 07:59:35.607,400.225,56.333
ID2,2021-11-29 08:00:00.703,399.876,56.0
ID2,2021-11-29 20:38:34.743,398.888,55.624
ID2,2021-11-29 20:40:00.235,395.677,53.324
ID2,2021-11-29 20:46:31.716,394.876,51.367
ID2,2021-11-29 20:52:57.946,390.253,49.729
ID2,2021-11-29 20:55:04.451,383.874,44.983
ID2,2021-11-29 21:00:25.139,389.884,42.881
ID2,2021-11-29 21:05:00.828,390.651,41.844
ID2,2021-11-29 21:10:12.003,391.729,41.2
ID2,2021-11-30 07:25:26.855,388.385,41.415
ID2,2021-11-30 07:31:03.311,385.533,40.053
ID2,2021-11-30 07:35:09.004,389.76,38.744
ID2,2021-11-30 07:41:05.110,394.629,39.433
ID2,2021-11-30 07:45:56.182,389.882,39.209
ID2,2021-11-30 07:50:01.898,388.021,38.327
ID2,2021-11-30 07:58:38.593,381.278,36.113
ID2,2021-11-30 08:00:03.822,384.955,33.892
ID2,2021-11-30 08:05:39.830,386.753,33.312
ID2,2021-11-30 11:35:16.721,385.054,33.06
ID2,2021-11-30 11:43:15.806,387.324,32.362
ID2,2021-11-30 11:47:32.031,385.706,31.707
ID2,2021-11-30 11:50:02.520,384.758,30.543
ID2,2021-11-30 12:29:57.003,389.029,30.0
ID2,2021-11-30 12:30:02.131,389.834,30.087
ID2,2021-11-30 12:36:03.498,394.157,31.214
ID2,2021-11-30 12:41:19.316,395.135,32.673
ID2,2021-11-30 12:45:04.764,395.682,34.062
ID2,2021-11-30 12:50:00.518,396.466,35.5
ID2,2021-11-30 12:55:01.361,397.062,36.986
ID2,2021-11-30 13:02:58.060,397.678,38.441
ID2,2021-11-30 13:05:03.382,398.393,40.027
ID2,2021-11-30 13:11:49.642,399.043,41.366
ID2,2021-11-30 13:19:32.317,399.812,42.828
ID2,2021-11-30 13:20:02.362,400.637,44.244
ID2,2021-11-30 13:27:23.819,401.543,45.745
ID2,2021-11-30 13:31:29.568,402.551,47.173
ID2,2021-11-30 13:36:55.752,403.644,48.617
ID2,2021-11-30 13:40:56.275,404.64,49.879
ID2,2021-11-30 13:46:02.374,406.268,51.661
ID2,2021-11-30 13:50:08.416,407.548,52.975
ID2,2021-11-30 13:55:24.266,409.108,54.386
ID2,2021-11-30 14:00:00.052,410.624,55.707
ID2,2021-11-30 14:07:37.010,412.295,57.214
ID2,2021-11-30 14:10:02.371,413.826,58.64
ID2,2021-11-30 14:16:03.219,415.306,60.091
ID2,2021-11-30 14:23:14.287,416.742,61.451
ID2,2021-11-30 14:25:04.676,418.379,63.078
ID2,2021-11-30 14:30:00.682,419.65,64.24
ID2,2021-11-30 14:36:31.957,421.086,65.634
ID2,2021-11-30 14:40:02.470,422.05,66.578
ID2,2021-11-30 14:49:10.335,422.414,68.043
ID2,2021-11-30 14:50:00.483,423.315,68.94
ID2,2021-11-30 14:56:06.419,424.358,69.953
ID2,2021-11-30 15:00:02.010,425.359,70.945
ID2,2021-11-30 15:06:28.380,426.371,71.94
ID2,2021-11-30 15:11:44.448,427.398,72.888
ID2,2021-11-30 15:15:00.088,428.412,73.898
ID2,2021-11-30 15:20:11.358,429.447,74.855
ID2,2021-11-30 15:25:01.991,430.497,75.827
ID2,2021-11-30 15:32:38.588,431.559,76.793
ID2,2021-11-30 15:35:04.869,432.637,77.749
ID2,2021-11-30 15:40:00.918,433.331,78.462
ID2,2021-11-30 16:34:04.949,429.869,78.8
ID2,2021-11-30 16:35:00.336,429.928,79.037
ID2,2021-11-30 16:41:36.638,429.98,79.2
ID2,2021-11-30 16:46:22.283,430.0,79.2
ID2,2021-11-30 16:50:03.913,430.005,79.2
ID2,2021-11-30 16:58:55.608,429.007,79.082
ID2,2021-11-30 17:00:00.814,416.933,77.14
ID2,2021-11-30 17:05:01.924,411.019,73.948
ID2,2021-11-30 17:14:14.014,419.715,71.6
ID2,2021-11-30 17:17:44.910,419.365,71.352
ID2,2021-11-30 17:20:30.426,417.845,70.675
ID2,2021-12-02 07:28:57.602,413.629,68.031
ID2,2021-12-02 07:30:03.127,410.315,66.986
ID2,2021-12-02 07:35:04.247,410.747,65.571
ID2,2021-12-02 07:40:00.240,412.888,65.004
ID2,2021-12-02 07:45:01.364,412.393,64.664
ID2,2021-12-02 07:50:03.223,411.756,64.129
ID2,2021-12-02 07:55:04.218,410.477,63.693
ID2,2021-12-02 08:02:40.655,404.376,62.25
ID2,2021-12-02 08:05:01.077,401.852,60.042
ID2,2021-12-02 08:10:42.528,404.085,59.2
ID2,2021-12-02 17:26:33.993,402.565,57.969
ID2,2021-12-02 17:30:04.758,400.165,56.69
ID2,2021-12-02 17:35:15.664,400.568,55.668
ID2,2021-12-02 17:42:11.944,400.967,55.112
ID2,2021-12-02 17:46:02.659,394.506,54.021
ID2,2021-12-02 17:50:48.760,390.897,50.51
ID2,2021-12-02 17:55:04.339,394.277,49.083
ID2,2021-12-02 18:00:00.242,395.269,48.379
ID2,2021-12-02 18:06:06.319,394.27,47.804
ID2,2021-12-02 18:10:03.298,393.978,47.074
ID2,2021-12-02 18:15:09.319,394.6,46.8
ID2,2021-12-02 18:30:35.445,393.398,46.238
ID2,2021-12-02 18:35:56.904,393.134,45.573
ID2,2021-12-02 18:40:42.852,392.477,44.973
ID2,2021-12-02 18:45:24.672,392.431,44.4
ID2,2021-12-03 07:23:05.881,389.449,43.945
ID2,2021-12-03 07:27:07.292,388.714,42.936
ID2,2021-12-03 07:31:53.441,388.457,41.492
ID2,2021-12-03 07:36:29.431,388.865,40.303
ID2,2021-12-03 07:40:00.162,389.133,39.081
ID2,2021-12-03 07:45:31.240,390.227,38.629
ID2,2021-12-03 07:50:02.239,389.164,37.933
ID2,2021-12-03 07:55:03.123,384.471,36.421
ID2,2021-12-03 08:00:03.956,381.877,33.471
ID2,2021-12-03 08:06:00.147,385.857,32.215
ID2,2021-12-03 08:10:57.133,392.938,32.604
ID2,2021-12-03 08:16:23.185,393.117,33.6
ID2,2021-12-03 08:21:24.215,393.427,34.338
ID2,2021-12-03 08:27:45.168,393.847,35.046
ID2,2021-12-03 08:32:05.909,394.197,35.793
ID2,2021-12-03 08:35:11.494,394.549,36.542
ID2,2021-12-03 08:40:52.614,394.869,37.268
ID2,2021-12-03 08:46:58.471,395.196,37.972
ID2,2021-12-03 08:51:49.159,395.524,38.707
ID2,2021-12-03 08:57:10.595,395.868,39.424
ID2,2021-12-03 09:00:12.088,396.199,40.183
ID2,2021-12-03 09:06:02.901,396.561,40.913
ID2,2021-12-03 09:10:03.837,396.906,41.641
ID2,2021-12-03 09:16:45.158,397.304,42.352
ID2,2021-12-03 09:22:16.098,397.667,43.08
ID2,2021-12-03 09:25:06.714,398.059,43.813
ID2,2021-12-03 09:30:02.661,398.477,44.569
ID2,2021-12-03 09:35:03.588,398.773,45.013
ID2,2021-12-03 09:40:09.560,399.352,45.993
ID2,2021-12-03 09:45:01.598,399.811,46.698
ID2,2021-12-03 09:50:02.353,400.318,47.413
ID2,2021-12-03 09:55:03.326,400.828,48.156
ID2,2021-12-03 10:02:09.540,401.362,48.848
ID2,2021-12-03 10:06:45.241,401.926,49.553
ID2,2021-12-03 10:10:05.980,402.508,50.264
ID2,2021-12-03 10:15:01.864,403.126,50.982
ID2,2021-12-03 10:22:03.091,403.93,51.84
ID2,2021-12-03 10:28:39.376,404.503,52.428
ID2,2021-12-03 10:32:05.894,405.229,53.103
ID2,2021-12-03 10:35:01.333,406.037,53.82
ID2,2021-12-03 10:43:38.324,406.886,54.568
ID2,2021-12-03 10:45:03.587,407.807,55.256
ID2,2021-12-03 10:50:49.744,408.797,55.953
ID2,2021-12-03 10:56:10.916,409.778,56.64
ID2,2021-12-03 11:00:21.733,410.712,57.373
ID2,2021-12-03 11:05:42.502,411.621,58.068
ID2,2021-12-03 11:10:53.314,412.464,58.746
ID2,2021-12-03 11:15:03.938,413.287,59.428
ID2,2021-12-03 11:20:25.762,414.097,60.16
ID2,2021-12-03 11:25:01.784,414.862,60.84
ID2,2021-12-03 11:30:37.971,415.642,61.517
ID2,2021-12-03 11:35:03.807,416.393,62.214
ID2,2021-12-03 11:42:25.079,417.098,62.912
ID2,2021-12-03 11:46:10.694,417.817,63.58
ID2,2021-12-03 11:53:42.298,418.525,64.248
ID2,2021-12-03 11:56:37.844,419.208,64.969
ID2,2021-12-03 12:01:39.953,419.931,65.634
ID2,2021-12-03 12:05:00.651,420.431,66.129
ID2,2021-12-03 12:10:56.465,421.351,67.02
ID2,2021-12-03 12:16:57.443,421.992,67.668
ID2,2021-12-03 12:20:02.993,422.676,68.312
ID2,2021-12-03 12:25:09.210,423.241,68.9
ID2,2021-12-03 12:30:55.229,424.111,69.742
ID2,2021-12-03 12:35:35.971,424.71,70.32
ID2,2021-12-03 12:41:21.943,425.388,70.997
ID2,2021-12-03 12:45:07.554,426.043,71.716
ID2,2021-12-03 12:52:45.215,426.743,72.314
ID2,2021-12-03 12:55:00.625,427.43,72.997
ID2,2021-12-03 13:01:21.784,428.127,73.65
ID2,2021-12-03 13:07:38.025,428.83,74.293
ID2,2021-12-03 13:10:03.476,429.269,74.8
ID2,2021-12-03 13:18:40.177,430.506,75.947
ID2,2021-12-03 13:21:05.810,430.971,76.274
ID2,2021-12-03 13:25:01.395,431.687,76.967
ID2,2021-12-03 13:30:07.116,432.425,77.62
ID2,2021-12-03 13:36:43.499,433.152,78.251
ID2,2021-12-03 13:40:04.112,433.237,78.8
ID2,2021-12-03 14:37:06.836,430.774,78.8
ID2,2021-12-03 14:40:28.200,430.781,79.113
ID2,2021-12-03 14:46:29.590,430.858,79.448
ID2,2021-12-03 14:51:30.280,430.507,79.876
ID2,2021-12-03 14:56:32.180,430.438,80.0
ID2,2021-12-03 15:00:02.731,430.381,80.0
ID2,2021-12-03 15:05:33.713,430.332,80.0
ID2,2021-12-03 15:10:39.851,430.275,80.0
ID2,2021-12-03 15:15:00.568,430.274,79.717
ID2,2021-12-03 15:20:06.432,430.27,79.6
ID2,2021-12-03 15:25:42.270,430.199,79.6
ID2,2021-12-03 15:30:23.200,430.132,79.6
ID2,2021-12-03 15:38:25.563,430.046,79.6
ID2,2021-12-03 15:40:00.910,430.0,79.6
ID2,2021-12-03 15:45:01.564,430.017,79.6
ID2,2021-12-03 16:15:11.866,430.344,79.6
ID2,2021-12-03 16:22:43.629,430.478,79.6
ID2,2021-12-03 16:27:19.529,430.502,79.6
ID2,2021-12-03 16:30:04.869,430.546,79.6
ID2,2021-12-03 16:43:20.930,435.477,80.337
ID2,2021-12-03 16:49:53.252,436.675,81.123
ID2,2021-12-03 16:50:03.284,421.847,80.24
ID2,2021-12-03 16:58:09.818,416.649,76.421
ID2,2021-12-03 17:00:45.266,421.78,74.813
ID2,2021-12-03 17:05:00.783,421.331,74.4
ID2,2021-12-03 18:20:44.573,423.097,73.2
ID2,2021-12-05 10:38:45.513,414.007,65.36
ID2,2021-12-05 10:40:01.456,413.25,65.088
ID2,2021-12-05 10:45:57.855,412.476,64.672
ID2,2021-12-05 10:50:03.484,411.9,64.4
ID2,2021-12-05 10:55:00.341,407.867,63.593
ID2,2021-12-05 11:00:01.164,408.617,62.8
ID2,2021-12-05 21:32:03.654,417.866,68.4
ID2,2021-12-06 01:37:26.589,415.519,67.062
ID2,2021-12-06 01:40:02.185,413.673,66.47
ID2,2021-12-06 01:45:03.137,413.487,66.0
ID2,2021-12-06 03:47:07.841,415.049,65.6
ID2,2021-12-06 03:50:03.609,415.0,65.6
ID2,2021-12-06 06:00:11.655,414.442,64.8
ID2,2021-12-06 06:53:41.923,412.619,64.4
ID2,2021-12-06 06:55:02.165,410.827,63.91
ID2,2021-12-06 07:00:03.166,410.585,63.6
ID2,2021-12-06 07:12:10.352,410.9,63.2
ID2,2021-12-06 07:15:00.915,410.196,62.8
ID2,2021-12-06 07:20:02.084,409.671,62.4
ID2,2021-12-06 07:27:58.739,408.837,61.8
ID2,2021-12-06 07:31:05.329,408.397,61.415
ID2,2021-12-06 07:35:01.087,406.959,61.019
ID2,2021-12-06 07:42:12.306,406.288,60.0
ID2,2021-12-06 07:46:03.096,405.753,59.736
ID2,2021-12-06 07:50:03.986,404.252,59.088
ID2,2021-12-06 07:55:04.863,398.835,57.834
ID2,2021-12-06 08:00:00.610,396.262,55.493
ID2,2021-12-06 08:05:01.762,398.462,54.479
ID2,2021-12-06 08:11:17.935,399.013,54.0
ID2,2021-12-06 09:13:40.620,400.565,53.6
ID2,2021-12-06 09:15:36.157,400.5,53.486
ID2,2021-12-06 09:24:22.987,400.385,52.4
ID2,2021-12-06 11:23:28.959,396.813,51.089
ID2,2021-12-06 11:27:49.758,398.874,50.723
ID2,2021-12-06 11:30:10.089,401.95,51.045
ID2,2021-12-06 11:35:17.033,403.441,51.936
ID2,2021-12-06 11:41:28.039,404.364,52.624
ID2,2021-12-06 11:47:09.185,405.304,53.325
ID2,2021-12-06 11:52:10.243,406.598,54.188
ID2,2021-12-06 11:55:25.619,407.26,54.622
ID2,2021-12-06 12:03:42.341,408.969,55.6
ID2,2021-12-06 12:05:02.542,409.274,55.95
ID2,2021-12-06 12:12:38.943,410.995,56.993
ID2,2021-12-06 12:15:04.526,411.693,57.479
ID2,2021-12-06 12:20:01.244,412.381,58.015
ID2,2021-12-06 12:25:02.057,413.284,58.727
ID2,2021-12-06 12:30:43.280,414.318,59.624
ID2,2021-12-06 12:38:09.130,415.066,60.237
ID2,2021-12-06 12:40:59.807,415.822,60.972
ID2,2021-12-06 12:47:00.955,416.573,61.634
ID2,2021-12-06 12:51:41.588,417.248,62.238
ID2,2021-12-06 12:59:57.933,418.373,63.2
ID2,2021-12-06 13:00:02.951,418.518,63.492
ID2,2021-12-06 13:05:50.069,419.491,64.376
ID2,2021-12-06 13:10:00.853,419.871,64.8
ID2,2021-12-06 13:16:51.944,420.896,65.76
ID2,2021-12-06 13:22:47.968,421.725,66.523
ID2,2021-12-06 13:25:53.588,422.224,67.017
ID2,2021-12-06 13:30:04.325,422.916,67.715
ID2,2021-12-06 13:35:35.594,423.584,68.366
ID2,2021-12-06 13:42:06.789,424.277,69.014
ID2,2021-12-06 13:45:22.557,424.906,69.688
ID2,2021-12-06 14:45:44.309,422.717,70.171
ID2,2021-12-06 14:51:50.747,422.774,70.493
ID2,2021-12-06 14:56:46.522,422.7,70.853
ID2,2021-12-06 15:00:27.465,422.4,71.356
ID2,2021-12-06 15:05:03.207,422.32,71.878
ID2,2021-12-06 15:10:03.850,422.288,72.362
ID2,2021-12-06 15:15:04.900,422.275,72.4
ID2,2021-12-06 15:20:41.044,422.274,72.4
ID2,2021-12-06 15:25:36.985,422.268,72.4
ID2,2021-12-06 15:30:02.644,422.2,72.4
ID2,2021-12-06 15:35:04.396,422.135,72.4
ID2,2021-12-06 15:40:00.647,422.048,72.14
ID2,2021-12-06 15:45:01.272,422.01,72.0
ID2,2021-12-06 15:50:02.063,422.0,72.0
ID2,2021-12-06 15:55:03.223,422.0,72.0
ID2,2021-12-06 16:00:03.892,421.998,72.0
ID2,2021-12-06 16:05:59.983,421.975,72.0
ID2,2021-12-06 16:11:36.029,421.908,72.0
ID2,2021-12-06 16:15:56.854,421.886,72.0
ID2,2021-12-06 16:20:02.866,421.839,72.0
ID2,2021-12-06 16:25:04.405,421.785,72.0
ID2,2021-12-06 16:30:00.313,421.775,72.0
ID2,2021-12-06 16:35:26.402,424.903,72.309
ID2,2021-12-06 16:40:27.084,426.776,73.172
ID2,2021-12-06 16:45:02.769,428.333,74.163
ID2,2021-12-06 16:52:09.112,429.761,75.22
ID2,2021-12-06 16:56:55.227,431.021,76.305
ID2,2021-12-06 17:00:00.804,432.102,77.312
ID2,2021-12-06 17:06:27.147,434.195,78.356
ID2,2021-12-06 17:11:48.976,436.391,80.072
ID2,2021-12-06 17:16:59.756,436.881,81.081
ID2,2021-12-06 17:20:05.151,437.942,82.169
ID2,2021-12-06 17:26:21.407,427.731,81.909
ID2,2021-12-06 17:32:57.361,423.899,79.839
ID2,2021-12-06 17:35:12.807,426.724,78.832
ID2,2021-12-06 17:41:44.069,427.754,78.4
ID2,2021-12-06 17:47:25.314,424.036,77.52
ID2,2021-12-06 17:51:26.229,421.588,76.682
ID2,2021-12-06 17:56:53.560,423.482,75.2
ID2,2021-12-06 18:03:24.964,410.871,72.884
ID2,2021-12-06 18:06:30.575,415.134,70.693
ID2,2021-12-06 18:10:01.228,416.588,69.892
ID2,2021-12-06 18:15:02.214,416.336,69.15
ID2,2021-12-06 18:20:03.203,415.329,68.539
ID2,2021-12-06 18:29:17.684,416.93,68.4
ID2,2021-12-06 18:31:23.355,416.58,68.0
ID2,2021-12-07 18:08:09.969,417.8,
ID2,2021-12-08 06:41:26.925,412.109,64.848
ID2,2021-12-08 06:45:03.049,410.361,64.187
ID2,2021-12-08 06:50:34.304,409.579,63.418
ID2,2021-12-08 06:55:05.009,409.363,62.869
ID2,2021-12-08 07:10:52.129,409.915,62.496
ID2,2021-12-08 07:15:08.393,409.009,61.909
ID2,2021-12-08 07:20:04.699,408.281,61.41
ID2,2021-12-08 07:28:31.172,407.064,60.847
ID2,2021-12-08 07:31:32.826,403.987,59.853
ID2,2021-12-08 07:37:44.506,404.775,59.053
ID2,2021-12-08 07:40:00.020,404.709,58.628
ID2,2021-12-08 07:48:44.001,403.872,58.4
ID2,2021-12-08 07:50:04.868,402.491,57.846
ID2,2021-12-08 07:55:00.656,396.183,56.274
ID2,2021-12-08 08:01:01.700,394.177,53.537
ID2,2021-12-08 08:07:27.855,396.422,52.589
ID2,2021-12-08 11:28:21.793,395.967,51.74
ID2,2021-12-08 11:30:32.684,400.102,50.702
ID2,2021-12-08 11:39:54.404,404.898,51.789
ID2,2021-12-08 11:40:04.472,406.88,53.2
ID2,2021-12-08 11:45:01.339,408.945,54.596
ID2,2021-12-08 11:53:02.931,411.146,56.0
ID2,2021-12-08 11:55:03.523,413.083,57.366
ID2,2021-12-08 12:02:09.540,415.268,59.109
ID2,2021-12-08 12:05:04.968,416.531,60.182
ID2,2021-12-08 12:14:06.612,418.037,61.546
ID2,2021-12-08 12:15:01.767,419.497,62.942
ID2,2021-12-08 12:20:02.417,420.932,64.274
ID2,2021-12-08 12:25:18.449,422.356,65.7
ID2,2021-12-08 12:32:20.910,423.754,67.055
ID2,2021-12-08 12:36:36.466,425.149,68.393
ID2,2021-12-08 12:40:02.199,426.247,69.538
ID2,2021-12-08 14:51:43.734,422.021,70.09
ID2,2021-12-08 14:56:25.096,422.128,70.4
ID2,2021-12-08 15:04:26.868,422.189,70.787
ID2,2021-12-08 15:05:01.969,421.919,71.228
ID2,2021-12-08 15:10:27.555,421.784,71.6
ID2,2021-12-08 15:15:28.317,421.775,71.6
ID2,2021-12-08 15:23:39.893,421.761,71.6
ID2,2021-12-08 15:25:05.187,421.667,71.6
ID2,2021-12-08 15:30:01.072,421.64,71.6
ID2,2021-12-08 15:35:12.194,421.599,71.6
ID2,2021-12-08 15:43:04.421,421.506,71.6
ID2,2021-12-08 15:48:40.717,421.5,71.6
ID2,2021-12-08 15:53:26.515,421.5,71.6
ID2,2021-12-08 15:58:37.710,421.492,71.6
ID2,2021-12-08 16:00:02.948,421.436,71.6
ID2,2021-12-08 16:05:13.976,421.393,71.6
ID2,2021-12-08 16:10:04.920,421.376,71.6
ID2,2021-12-08 16:16:31.239,421.328,71.6
ID2,2021-12-08 16:20:01.845,421.279,71.6
ID2,2021-12-08 16:25:03.639,421.274,71.307
ID2,2021-12-08 16:30:04.422,421.273,71.2
ID2,2021-12-08 17:02:36.799,424.166,71.643
ID2,2021-12-08 17:05:58.080,425.623,72.278
ID2,2021-12-08 17:10:03.889,422.074,72.73
ID2,2021-12-08 17:15:04.959,406.747,69.752
ID2,2021-12-08 17:20:35.967,412.05,67.124
ID2,2021-12-08 17:25:01.892,412.779,66.115
ID2,2021-12-08 17:30:48.152,412.687,65.413
ID2,2021-12-08 17:35:03.778,411.765,64.674
ID2,2021-12-08 17:40:04.716,412.773,64.4
ID2,2021-12-13 07:37:44.218,403.528,58.954
ID2,2021-12-13 07:40:00.075,402.936,58.152
ID2,2021-12-13 07:45:01.071,405.139,57.589
ID2,2021-12-13 11:30:47.688,397.11,51.406
ID2,2021-12-13 11:35:04.053,404.008,51.476
ID2,2021-12-13 11:40:00.276,406.439,52.893
ID2,2021-12-13 11:47:56.366,408.495,54.283
ID2,2021-12-13 11:52:47.354,410.723,55.71
ID2,2021-12-13 11:55:52.957,412.801,57.062
ID2,2021-12-13 12:00:03.530,414.595,58.515
ID2,2021-12-13 12:05:04.359,416.226,59.844
ID2,2021-12-13 12:10:20.206,417.759,61.256
ID2,2021-12-13 12:15:00.887,419.341,62.697
ID2,2021-12-13 12:20:02.691,420.648,64.014
ID2,2021-12-13 12:25:03.669,422.063,65.396
ID2,2021-12-13 12:30:04.520,423.451,66.731
ID2,2021-12-13 12:35:00.816,424.846,68.11
ID2,2021-12-13 12:40:16.474,426.245,69.464
ID2,2021-12-13 12:46:27.504,427.647,70.834
ID2,2021-12-13 12:52:03.509,429.046,72.179
ID2,2021-12-13 12:57:09.292,430.46,73.516
ID2,2021-12-13 13:02:50.550,431.892,74.898
ID2,2021-12-13 13:05:00.950,433.075,75.968
ID2,2021-12-13 13:11:58.215,435.106,77.816
ID2,2021-12-13 13:15:03.730,435.7,78.46
ID2,2021-12-13 13:38:02.193,431.144,78.8
ID2,2021-12-13 13:40:53.139,431.231,78.8
ID2,2021-12-13 13:46:34.204,431.261,78.8
ID2,2021-12-13 13:51:30.064,424.657,78.169
ID2,2021-12-13 13:55:00.683,421.163,75.828
ID2,2021-12-13 14:00:01.718,423.131,74.372
ID2,2021-12-13 14:05:02.666,424.625,74.0
ID2,2021-12-13 14:10:00.493,420.562,73.6
ID2,2021-12-13 14:53:49.574,418.965,70.166
ID2,2021-12-13 14:55:04.895,411.635,68.207
ID2,2021-12-13 15:00:10.901,407.955,65.828
ID2,2021-12-13 15:07:08.321,404.984,62.738
ID2,2021-12-13 15:10:03.981,412.453,62.0
ID2,2021-12-13 15:15:00.117,416.742,62.685
ID2,2021-12-13 15:20:01.073,417.76,63.567
ID2,2021-12-13 15:26:41.949,419.148,64.531
ID2,2021-12-13 15:30:02.580,420.204,65.539
ID2,2021-12-13 15:35:08.824,422.273,66.658
ID2,2021-12-13 15:42:45.430,423.981,68.041
ID2,2021-12-13 15:45:10.807,425.442,69.403
ID2,2021-12-13 15:53:28.060,426.91,70.786
ID2,2021-12-13 15:55:03.462,428.394,72.179
ID2,2021-12-13 16:00:04.468,429.877,73.51
ID2,2021-12-13 16:05:00.593,431.401,74.888
ID2,2021-12-13 16:10:01.849,432.95,76.217
ID2,2021-12-13 16:15:12.690,434.511,77.586
ID2,2021-12-13 16:20:03.344,435.468,78.447
ID2,2021-12-13 17:37:55.813,431.001,78.8
ID2,2021-12-13 17:40:21.375,431.017,79.007
ID2,2021-12-13 17:45:02.549,431.092,79.342
ID2,2021-12-13 17:50:03.372,430.462,79.738
ID2,2021-12-13 17:55:05.329,429.906,80.0
ID2,2021-12-13 18:00:01.073,429.512,79.729
ID2,2021-12-13 18:05:02.094,429.032,79.549
ID2,2021-12-13 18:10:03.060,422.668,78.269
ID2,2021-12-13 18:15:04.131,418.724,75.497
ID2,2021-12-13 18:20:00.040,421.476,74.321
ID2,2021-12-13 18:26:21.123,421.186,73.607
